ingredients_string,name,url
"3/4 cup vegetable oil 1/2 teaspoon Worcestershire sauce 1 clove garlic, halved 1 teaspoon salt 1/2 teaspoon paprika 1/2 teaspoon ground dry mustard 1/8 teaspoon ground black pepper 1/4 teaspoon dried thyme 1/8 teaspoon dried tarragon",Grandmas French Dressing,https://www.allrecipes.com/recipe/24885/grandmas-french-dressing/
"2 tablespoons butter 2 pounds yellow onions, halved and sliced 1/2 inch thick 4 (14 ounce) cans beef broth 1 (10.5 ounce) can beef consomme 1/4 cup grated Romano cheese salt and pepper to taste 8 slices French bread, toasted",French Onion Soup Ix,https://www.allrecipes.com/recipe/25748/french-onion-soup-ix/
1/4 cup sifted all-purpose flour 1/4 cup unsweetened cocoa powder 1/2 teaspoon baking powder 1 pinch salt 2 ounces butter 1/2 teaspoon vanilla extract 1/4 cup white sugar 1 egg 2 egg yolks,Chocolate Madeleines,https://www.allrecipes.com/recipe/11060/chocolate-madeleines/
"1 1/2 cups orange juice without pulp 1/2 cup packed brown sugar 1/4 cup white sugar 1 tablespoon vanilla extract 1 teaspoon ground cinnamon 3 whole pears, peeled and cored",French Orange Poached Pears Poire Avec Orange,https://www.allrecipes.com/recipe/218458/french-orange-poached-pears-poire-avec-orange/
"1 cup chopped smoked bacon 4 eggs 1 head romaine lettuce, chopped 2 cloves garlic, finely chopped 2 cups curly endive, chopped 2 roma tomatoes, sliced 1 cup extra virgin olive oil 1/2 cup red wine vinegar 2 tablespoons Dijon mustard 1 teaspoon white sugar 2 tablespoons herbes de Provence salt and pepper to taste",Salade Lyonnaise,https://www.allrecipes.com/recipe/215482/salade-lyonnaise/
3 egg yolks 1/4 cup white sugar 1 teaspoon vanilla extract 1 cup heavy cream 1 tablespoon brown sugar,Perfect Creme Brulee,https://www.allrecipes.com/recipe/218988/perfect-creme-brulee/
"2 cups sourdough starter 10 tablespoons water 1 1/2 teaspoons olive oil 1 teaspoon salt 1 tablespoon white sugar 1 tablespoon active dry yeast 4 cups all-purpose flour, or more if needed 2 teaspoons cornmeal 2 cups boiling water 1 egg yolk",The French Bread,https://www.allrecipes.com/recipe/218466/the-french-bread/
2 eggs 2/3 cup white sugar 4 (1 ounce) squares unsweetened chocolate 1/2 teaspoon ground cinnamon 1 teaspoon vanilla extract 1/3 cup all-purpose flour 2 3/8 cups ground almonds,Alsatian Chocolate Balls,https://www.allrecipes.com/recipe/10471/alsatian-chocolate-balls/
"1/2 cup all-purpose flour for coating 1 pinch salt and pepper 1 1/2 pounds bone-in chicken parts 2 tablespoons butter 1 tablespoon olive oil 2 shallots, chopped 1 onion, chopped 2 cloves garlic, chopped 3 medium fresh tomatoes, chopped 2 cups white wine 2 pinches saffron threads 1/2 teaspoon curry powder 1 teaspoon white sugar 3/4 cup raisins",Poulet A La Grecque,https://www.allrecipes.com/recipe/83095/poulet-a-la-grecque/
"1 1/2 pounds pitted fresh sweet cherries 1 tablespoon unsalted butter 3 tablespoons all-purpose flour 1/2 teaspoon salt 1/4 cup white sugar 8 egg whites 1 cup skim milk 1 cup heavy cream 1 (7 inch) vanilla bean, split lengthwise and crushed 3 tablespoons kirsch (cherry brandy)",Cherry Clafouti,https://www.allrecipes.com/recipe/75885/cherry-clafouti/
2 tablespoons Dijon mustard 2 tablespoons olive oil 1 teaspoon salt and pepper to taste,Salade De Carottes Rapes,https://www.allrecipes.com/recipe/86958/salade-de-carottes-rapes/
"18 ounces refrigerated French bread dough 1 tablespoon olive oil, or as needed 1 medium potato, thinly sliced (optional) 3 slices smoked bacon 1/4 cup butter 1/2 cup chopped onion 3/4 cup light cream 1 pinch ground nutmeg",Johns Flammekueche,https://www.allrecipes.com/recipe/49700/johns-flammekueche/
"1/4 cup butter or margarine 1 tablespoon minced onion 2 tablespoons all-purpose flour 1 (4 ounce) can sliced mushrooms, drained 1/4 cup white wine 1/2 teaspoon salt 1/8 teaspoon ground black pepper 1 pound bay scallops 1 bay leaf 2 teaspoons lemon juice 1/2 cup milk, light cream, or evaporated milk 1 egg yolk",Scallops Poulette,https://www.allrecipes.com/recipe/133710/scallops-poulette/
"3/4 cup candied orange peel 1/2 cup coarsely chopped walnuts 1/2 cup raisins 1/2 cup golden raisins 2 tablespoons all-purpose flour 1/2 cup butter, softened 1/2 cup white sugar 2 1/2 tablespoons honey 2 eggs 1 1/2 tablespoons light cream 2 tablespoons dark rum 1 teaspoon vanilla extract 1 1/2 cups all-purpose flour",French Fruitcake,https://www.allrecipes.com/recipe/7983/french-fruitcake/
"1/4 cup butter 1 1/2 pounds onions, sliced 2 eggs, beaten 1 (9 inch) pie crust, baked",Onion Tart,https://www.allrecipes.com/recipe/15629/onion-tart/
1/2 cup light corn syrup 1/2 cup shortening 2/3 cup packed brown sugar 1 cup all-purpose flour,French Lace Cookies,https://www.allrecipes.com/recipe/15269/french-lace-cookies/
"1 tablespoon unsalted butter, melted 2 teaspoons white sugar 2 egg whites 2 eggs, separated 1 pinch salt 2 ripe bananas, mashed 1 tablespoon honey, or more to taste 1/2 teaspoon vanilla extract 1/2 teaspoon grated fresh ginger root",Banana Souffle,https://www.allrecipes.com/recipe/211181/banana-souffle/
"1 teaspoon olive oil 2 (6 ounce) beef tenderloin filets 1 tablespoon butter 8 ounces fresh white mushrooms, minced 1/3 cup minced shallot 2 cloves garlic, minced 2 tablespoons red wine 4 6-inch squares of frozen puff pastry, thawed but still cold 1 1/2 cups red wine salt and pepper to taste 1 egg (optional)",Boeuf En Croute,https://www.allrecipes.com/recipe/213512/boeuf-en-croute/
"4 slices bacon, cut into 1-inch pieces 1 onion, chopped 1 (16 ounce) can sauerkraut, drained 1 1/2 tablespoons dark brown sugar 4 cups chicken broth, plus more if needed 3 potatoes, quartered 1 large Granny Smith apple, cored and sliced 12 juniper berries 6 whole black peppercorns 2 whole cloves 1 sprig fresh parsley 1 bay leaf 4 (6 ounce) boneless pork chops, 1/2 inch thick ",Alsatian Pork And Sauerkraut,https://www.allrecipes.com/recipe/213667/alsatian-pork-and-sauerkraut/
6 cloves garlic 1/2 teaspoon sea salt 2 egg yolks 1 tablespoon white wine vinegar,Garlic Mayonnaise,https://www.allrecipes.com/recipe/208401/garlic-mayonnaise/
"8 chicken drumsticks, with skin 1 teaspoon salt, or more to taste 3 tablespoons herbes de Provence 2 tablespoons olive oil 2 garlic cloves, minced 1 tablespoon herbes de Provence 6 fresh apricots, pitted and chopped",Apricot Chicken Provencal,https://www.allrecipes.com/recipe/217281/apricot-chicken-provencal/
"1/4 cup butter, melted 1 large sweet onion (such as Vidalia(R)), cut into thin slivers 1 small red onion, cut into thin slivers 2 cloves garlic, minced 4 cups beef stock 3 tablespoons brandy 2 teaspoons soy sauce 2 teaspoons Worcestershire sauce salt and ground black pepper to taste 2 cups Italian-style seasoned croutons",Slow Cooker Onion Soup,https://www.allrecipes.com/recipe/222428/slow-cooker-onion-soup/
"cooking spray 4 eggs, beaten 1/2 cup half-and-half 1/2 cup milk 1 tablespoon white sugar 1 tablespoon vanilla extract 1 (8 ounce) loaf French bread, cut into small cubes 1/4 cup butter 3 Granny Smith apples - peeled, cored, and cut into small dice 1/4 cup brown sugar",Baked Apple French Toast Casserole,https://www.allrecipes.com/recipe/239395/baked-apple-french-toast-casserole/
"6 tablespoons chopped and toasted macadamia nuts 1/2 cup white sugar 2 cups whipping cream 4 ounces white chocolate, chopped 4 egg yolks 1 tablespoon vanilla extract",White Chocolate Macadamia Creme Brulee,https://www.allrecipes.com/recipe/139740/white-chocolate-macadamia-creme-brulee/
1 tablespoon butter 1 cup shredded Cheddar cheese 2 thick slices white bread 2 slices ham,Croque Madame,https://www.allrecipes.com/recipe/153158/croque-madame/
"1/4 cup butter, softened 1 tablespoon all-purpose flour 1/3 cup heavy cream 1/4 cup dry white wine salt and pepper to taste 1 dash ground nutmeg 3/4 cup shredded Gouda cheese 8 (3/4 inch thick) slices sourdough bread 4 teaspoons butter 1/4 cup Dijon mustard 8 slices deli ham",Croque Monsieur,https://www.allrecipes.com/recipe/150265/croque-monsieur/
"1 1/2 cups milk 1 cup all-purpose flour 2 eggs 1 tablespoon vegetable oil 1/2 teaspoon almond extract 2 tablespoons white sugar 1/2 (3.4 ounce) package instant vanilla pudding mix 1 cup orange juice 1/2 cup sour cream 2 cups sliced fresh strawberries 2 bananas, sliced 1 cup fresh blueberries",Fresh Fruit Breakfast Lasagna,https://www.allrecipes.com/recipe/143285/fresh-fruit-breakfast-lasagna/
1 tablespoon white balsamic vinegar 1 tablespoon orange juice 1 tablespoon grapefruit juice 1 tablespoon fresh lime juice 1 tablespoon fresh lemon juice 6 tablespoons olive oil 2 tablespoons chopped toasted walnuts 2 tablespoons grated Romano cheese,Mixed Citrus Vinaigrette,https://www.allrecipes.com/recipe/147056/mixed-citrus-vinaigrette/
"1 head garlic 1 teaspoon olive oil salt to taste 1/2 cup butter, softened 2 tablespoons olive oil 2 tablespoons butter, melted 3 large sweet onions, chopped 1 celeriac (celery root), chopped 2 cups beef broth 1 cup dry red wine 2 cups vegetable broth 1 head garlic cloves, chopped 2 teaspoons paprika 2 tablespoons dried parsley Cajun seasoning to taste salt and pepper to taste 1 loaf French bread, toasted and sliced",French Onion Soup With Celeriac,https://www.allrecipes.com/recipe/55862/french-onion-soup-with-celeriac/
"1 1/2 cups all-purpose flour 1/8 teaspoon salt 1/2 cup unsalted butter, chilled and cut into small pieces",French Short Pastry,https://www.allrecipes.com/recipe/49168/french-short-pastry/
"2 quarts mussels - cleaned and debearded 2 tablespoons butter 2 large onion, peeled and sliced into rings 3 stalks celery, cut into 1/2 inch pieces 1 1/2 cups dry white wine 2 sprigs fresh thyme 2 bay leaves salt and pepper to taste 1/2 cup creme fraiche",Moules En Sauce,https://www.allrecipes.com/recipe/47171/moules-en-sauce/
"1 teaspoon paprika 1 cup white sugar 2 teaspoons salt 1 teaspoon mustard powder 1 teaspoon ground black pepper 1 tablespoon Worcestershire sauce 1 teaspoon prepared horseradish 1 medium onion, grated 1 (10.75 ounce) can condensed tomato soup 1 cup cider vinegar 1 cup vegetable oil",Southern French Dressing,https://www.allrecipes.com/recipe/72142/southern-french-dressing/
"1 pound pork sausage links, sliced 1 tablespoon whole cloves 1 whole onion, peeled 3 sprigs fresh parsley 1 sprig fresh thyme 1/2 pound bacon 1 sprig fresh rosemary 1 pound dry navy beans, soaked overnight 1 bay leaf 3 carrots, peeled and sliced 3 cloves garlic, minced 1 pound skinned, boned duck breast halves, sliced into thin strips.",Duck Cassoulet,https://www.allrecipes.com/recipe/76295/duck-cassoulet/
4 tablespoons white sugar 1 teaspoon salt 1 teaspoon orange zest 4 tablespoons shortening 1 cup hot water 1 cup all-purpose flour 3 eggs 1 1/2 tablespoons shortening 1 1/2 cups confectioners' sugar 3 tablespoons cream 1/8 teaspoon salt,French Crullers,https://www.allrecipes.com/recipe/10882/french-crullers/
"4 tablespoons butter 2 cloves garlic, minced 6 helix snails, without shells",Escargot Mushrooms,https://www.allrecipes.com/recipe/20905/escargot-mushrooms/
3/4 cup white sugar 3/4 cup ground dry mustard 1/2 cup distilled white vinegar 1/2 cup dry white wine,Hals Wine Mustard,https://www.allrecipes.com/recipe/18915/hals-wine-mustard/
"4 slices bacon 1 (9 inch) frozen deep dish pie crust, thawed 1/2 cup diced white onion 1 clove garlic, minced 1 cup half-and-half 1/2 cup sour cream 4 large eggs, beaten 1/2 cup shredded Swiss cheese 1/4 teaspoon salt 1/4 teaspoon ground black pepper 1/4 teaspoon cayenne pepper",New Quiche Lorraine,https://www.allrecipes.com/recipe/233145/new-quiche-lorraine/
"1 (.25 ounce) package active dry yeast 1 pinch white sugar 3 tablespoons warm water 1 cup pumpkin puree 3 3/4 cups unbleached all-purpose flour, divided 1/2 cup packed light brown sugar 1 teaspoon salt 1 teaspoon ground cinnamon 1/2 teaspoon ground nutmeg 1/2 teaspoon ground allspice 4 eggs 1 cup butter, cut into pieces 1 egg yolk",Pumpkin Brioche,https://www.allrecipes.com/recipe/212757/pumpkin-brioche/
"2 (1 inch thick) slices French bread, toasted 2 tablespoons olive oil, divided, or as needed 4 ounces fresh goat cheese, softened 2 teaspoons fresh thyme leaves, or to taste salt and freshly ground black pepper to taste",Peach And Goat Cheese Tartine,https://www.allrecipes.com/recipe/237477/peach-and-goat-cheese-tartine/
"3 eggs 1/2 cup white sugar, divided 1/4 teaspoon salt 1 1/2 cups whole milk",Floating Island Oeufs A La Neige,https://www.allrecipes.com/recipe/19050/floating-island-oeufs-a-la-neige/
3 cups heavy cream 2 vanilla beans 8 egg yolks 1/2 cup white sugar,Creme Brulee Iv,https://www.allrecipes.com/recipe/19028/creme-brulee-iv/
"2 pounds beef roast, cut into cubes 1/2 (1 ounce) package herb and lemon soup mix 1 cube beef bouillon 1/2 cup chopped onion 1 (10.75 ounce) can condensed cream of mushroom soup 1 (4.5 ounce) can mushrooms, drained 1/2 cup Burgundy wine",Beef Burgundy Casserole,https://www.allrecipes.com/recipe/14686/beef-burgundy-casserole/
"1 egg salt and pepper to taste 1 (8 ounce) wedge Brie cheese, cut into 1 inch cubes 1/2 cup dry bread crumbs 3 cups oil for deep frying",Deep Fried Brie,https://www.allrecipes.com/recipe/55097/deep-fried-brie/
"1 (7 ounce) jar marshmallow creme 1 (8 ounce) package cream cheese, softened 1 tablespoon orange juice concentrate, thawed 1 (14 ounce) can pumpkin puree 1/4 cup maple syrup 1 1/2 teaspoons ground cinnamon 1/2 teaspoon ground nutmeg 1 tablespoon orange juice concentrate, thawed 1/4 cup chopped toasted pecans",Pumpkin Parfaits,https://www.allrecipes.com/recipe/112990/pumpkin-parfaits/
"1 cup all-purpose flour 1/4 cup unsalted butter, melted 1/4 cup heavy cream 3 eggs 1/4 teaspoon salt 2 tablespoons packed brown sugar 1 teaspoon ground cinnamon 2 cups hulled strawberries 1 quart vegetable oil for frying 1 cup semisweet chocolate chips 3 tablespoons butter 1 teaspoon vanilla extract 1/4 cup heavy cream",Strawberry Fritters With Chocolate Sauce,https://www.allrecipes.com/recipe/143418/strawberry-fritters-with-chocolate-sauce/
"2 uncooked Peking duck legs 1 tablespoon kosher salt 1 lemon, zested and thinly sliced 3 cloves garlic, crushed 1 tablespoon whole allspice berries 1 tablespoon juniper berries 2 sprigs fresh thyme",Duck Confit,https://www.allrecipes.com/recipe/151010/duck-confit/
"2 tablespoons olive oil 8 large red onions, halved and thinly sliced salt and pepper to taste 4 (14.5 ounce) cans low-sodium beef broth 1 sprig fresh thyme 1 sprig fresh parsley 1 cup sherry wine 8 (1 inch thick) slices French bread",Real French Onion Soup,https://www.allrecipes.com/recipe/72134/real-french-onion-soup/
"2 onions, chopped 3 cloves garlic, minced 3 tablespoons butter or margarine 2 (14.5 ounce) cans chicken broth 4 1/2 cups water 3 large carrots, peeled and chopped 1 leek, bulb only, chopped 3 green onions, chopped 1 1/2 habanero peppers, seeded and chopped 1 (10 ounce) bag fresh spinach 1 bunch watercress, trimmed and chopped 1 tablespoon salt and pepper to taste extra virgin olive oil",Potage Aux Legumes Green Vegetable Soup,https://www.allrecipes.com/recipe/55991/potage-aux-legumes-green-vegetable-soup/
"2 cups canned tart cherries, drained 1/4 cup brandy 2/3 cup white sugar, divided cooking spray (such as Pam(R)) 1 cup milk 2/3 cup sifted all-purpose flour 3 large eggs 1 tablespoon vanilla extract 1 tablespoon lemon zest 1/4 teaspoon salt 1/8 teaspoon allspice",Brandied Cherry Clafouti,https://www.allrecipes.com/recipe/233498/brandied-cherry-clafouti/
"1 whole onion 1 whole clove 6 cups water 7 fluid ounces white wine 1 stalk celery, cut into chunks 1 clove garlic 1 sprig fresh thyme 1 sprig fresh parsley salt and ground black pepper to taste 1 (3 pound) whole chicken, cut into 8 pieces 2 carrots, cut into chunks 2 tablespoons all-purpose flour 2 1/2 ounces butter 4 1/2 ounces fresh mushrooms, trimmed and halved 1 egg yolk 1 lemon, juiced 3 tablespoons heavy cream",Petite Blanquette De Poulet A Lestragon Tarragon Chicken,https://www.allrecipes.com/recipe/216653/petite-blanquette-de-poulet-a-lestragon-tarragon-chicken/
"12 slices sandwich bread, crusts removed 8 slices Swiss cheese 8 slices cooked deli ham 8 slices deli turkey 3/4 cup flour 3 eggs, beaten well 3 cups Kikkoman Panko Bread Crumbs Vegetable oil for deep-frying",Monte Cristo Sandwich,https://www.allrecipes.com/recipe/214175/monte-cristo-sandwich/
"1/4 cup butter 1 small onion, minced 3 stalks celery, chopped 1/4 cup all-purpose flour 4 cups chicken stock 1/2 pound Brie cheese with the rind, cubed 1/2 cup heavy cream 1 tablespoon green bell pepper, cut into very fine matchsticks",Cream Of Brie Soup,https://www.allrecipes.com/recipe/216437/cream-of-brie-soup/
"4 skinless, boneless chicken breasts 1/2 teaspoon salt 1/2 teaspoon pepper 1/4 cup Heinz(R) Chili Sauce 1 green onion, finely chopped 4 slices Gruyere cheese 4 slices ham 1 tablespoon melted butter 1 tablespoon olive oil 1 tablespoon Heinz(R) Cider Vinegar 1 tablespoon honey",Bbq Chicken Cordon Bleu,https://www.allrecipes.com/recipe/217787/bbq-chicken-cordon-bleu/
"1 pound broccoli, cut into florets 2 tablespoons butter 1/2 cup dry bread crumbs 1 tablespoon grated Parmesan cheese",Broccoli Polonaise,https://www.allrecipes.com/recipe/216674/broccoli-polonaise/
3 tablespoons sherry vinegar 3 tablespoons olive oil 1/2 teaspoon minced garlic 1 tablespoon olive oil 1 cup French green lentils 1 (14.5 ounce) can chicken broth 1 cup water 1/3 cup chopped fresh chives 1/4 cup chopped fresh cilantro 1/2 cup crumbled chevre (goat cheese),French Lentil Salad With Goat Cheese,https://www.allrecipes.com/recipe/223279/french-lentil-salad-with-goat-cheese/
"1 egg 3 tablespoons butter, melted 1 tablespoon vanilla extract 1 tablespoon white sugar 1 1/4 cups milk 1/4 cup heavy cream 1 1/2 cups all-purpose flour 3 1/2 teaspoons baking powder 1 teaspoon salt 1/4 cup white sugar 2 tablespoons brown sugar 1/4 teaspoon ground cinnamon",Creme Brulee Pancakes,https://www.allrecipes.com/recipe/228517/creme-brulee-pancakes/
"2 tablespoons olive oil 6 bone-in chicken breast halves, with skin 4 slices bacon 3 cups red wine 1 cup chicken stock 3 cloves garlic, smashed 2 sprigs rosemary 1 bay leaf",Coq Au Vin Slow Cooker Style,https://www.allrecipes.com/recipe/235016/coq-au-vin-slow-cooker-style/
"Beans: 1 pound dried Great Northern beans 1 whole clove 1/2 onion 4 cloves garlic, smashed 1 bay leaf 1 teaspoon dried thyme 1/2 teaspoon dried rosemary 10 cups water Remaining Components: 1/2 pound thick-sliced bacon, chopped 2 ribs celery, diced 2 carrots, diced 1/2 onion, diced salt to taste 1 teaspoon olive oil 1 pound link sausages (preferably French herb sausage), cut in half crosswise 1 pound cooked duck leg confit 1 1/2 teaspoons salt 1 teaspoon freshly cracked black pepper 1 teaspoon herbes de Provence 1 (14 ounce) can diced tomatoes Topping: 1/4 cup butter 4 cloves garlic, crushed 2 cups panko bread crumbs 1 bunch fresh parsley, finely chopped salt and freshly ground black pepper to taste",How To Make Cassoulet,https://www.allrecipes.com/recipe/234677/how-to-make-cassoulet/
1 cup all-purpose flour 1 cup white sugar 4 egg yolks 1/4 cup rum 1 teaspoon vanilla extract 1/4 teaspoon kosher salt 2 cups whole milk 2 tablespoons unsalted butter 1 teaspoon unsalted butter For Greasing Pan: 2 tablespoons butter,Caneles De Bordeaux,https://www.allrecipes.com/recipe/260821/caneles-de-bordeaux/
"2 skinless, boneless chicken breast halves 4 cups broccoli florets, or to taste 3 tablespoons butter 1 small onion, chopped 1 1/2 teaspoons minced garlic 1/2 teaspoon garlic salt 1/8 teaspoon dried parsley salt and ground black pepper to taste 3 cups cauliflower florets 1 cup chicken broth 1 cup heavy whipping cream 1 teaspoon lemon juice 1/2 cup mayonnaise",Chicken Divan Casserole,https://www.allrecipes.com/recipe/261771/chicken-divan-casserole/
"1/2 cup all-purpose flour 1/2 teaspoon seasoned salt 4 skinless, boneless chicken breast halves 1/4 cup butter 1/2 cup chopped green onions 3 cups sliced fresh mushrooms 3 Granny Smith apples, peeled and sliced 1 cup apple brandy, such as Calvados 1 teaspoon dried thyme leaves 1 teaspoon salt 1/2 teaspoon pepper",Chicken Calvados,https://www.allrecipes.com/recipe/55249/chicken-calvados/
"1 tablespoon butter 1 large onion, chopped 6 tomatoes, peeled and quartered 1 large potato, peeled and quartered 6 cups water 1 bay leaf 1 clove garlic, pressed 1 teaspoon salt",French Tomato Soup,https://www.allrecipes.com/recipe/39545/french-tomato-soup/
"2 cups sliced fresh peaches 1 cup fresh strawberries, hulled 1 cup fresh orange juice",Peach And Strawberry Sorbet,https://www.allrecipes.com/recipe/143487/peach-and-strawberry-sorbet/
"Filling: 1/4 cup chicken broth 1 tablespoon Dijon mustard 1/4 cup heavy cream 2 tablespoons butter 1 (6 ounce) can crab 1 (6 ounce) can salad shrimp Sauce: 1/4 cup heavy cream 1 teaspoon Dijon mustard 1 cup shredded Cheddar cheese 1 dash nutmeg Salt and pepper to taste Omelets: 4 eggs, beaten 1/4 cup heavy cream",Seafood Omelets With Creamy Cheese Sauce,https://www.allrecipes.com/recipe/133235/seafood-omelets-with-creamy-cheese-sauce/
"1 medium onion, finely chopped 6 hard-cooked eggs, finely chopped 4 ounces cream cheese, softened 1/4 cup sour cream 3 ounces red caviar",Wow Is That Caviar,https://www.allrecipes.com/recipe/93169/wow-is-that-caviar/
"1/2 cup dry white wine 2 tablespoons tarragon vinegar 2 tablespoons shallots, minced 1/2 teaspoon ground white pepper 4 sprigs fresh tarragon, chopped 2 sprigs fresh chervil, minced 2 sprigs fresh parsley, minced 4 egg yolks",Bens Bearnaise Sauce,https://www.allrecipes.com/recipe/143818/bens-bearnaise-sauce/
"1 mango - peeled, seeded, and cut into chunks 3/4 cup orange juice 1/4 cup lime juice 2 ice cubes",Mango Frappe,https://www.allrecipes.com/recipe/143314/mango-frappe/
"2 pounds mussels, cleaned and debearded 1 1/4 cups white wine 1 1/2 cups water 3 tablespoons margarine 1 tablespoon olive oil 1 onion, chopped 1 clove garlic, crushed 1 leek, bulb only, chopped 1/2 teaspoon fenugreek seeds, finely crushed 1 1/2 tablespoons all-purpose flour 6 saffron threads 1 1/4 cups chicken broth 1 tablespoon chopped fresh parsley salt and pepper to taste",Saffron Mussel Bisque,https://www.allrecipes.com/recipe/13134/saffron-mussel-bisque/
"Eclair Shells (Pate a Choux): 2 tablespoons water 1/4 cup butter 1/2 cup all-purpose flour 2 eggs Custard: 6 1/2 tablespoons white sugar 5 tablespoons all-purpose flour 1 teaspoon salt 1 1/2 cups milk 1 egg, lightly beaten 2 teaspoons almond extract (optional) Chocolate Icing: 1 (1 ounce) square unsweetened chocolate 1 tablespoon butter 2 tablespoons water",Mels Eclairs,https://www.allrecipes.com/recipe/20303/mels-eclairs/
"1/4 cup lemon juice 1 teaspoon lemon zest 1/2 cup all-purpose flour salt and ground black pepper to taste 2 (8 ounce) fillets swai fish, halved 1/4 cup butter",Suzys Swai Meuniere Swai In Lemon Butter Sauce,https://www.allrecipes.com/recipe/244599/suzys-swai-meuniere-swai-in-lemon-butter-sauce/
"1/2 cup whole milk 1 1/2 cups heavy whipping cream 2/3 cup white sugar 1 pinch salt 1 whole vanilla bean, split lengthwise and scraped 6 large egg yolks",Classic Infused Creme Brulee,https://www.allrecipes.com/recipe/228516/classic-infused-creme-brulee/
"1 unbaked 9-inch pie crust 2 tablespoons butter 1 1/2 pounds zucchini, thinly sliced 1 cup shredded carrots 1 cup chopped mushrooms 1 3/4 cups shredded mozzarella cheese 1 1/4 cups ricotta cheese 2/3 cup half-and-half 4 eggs, beaten 3/4 teaspoon salt 1/2 teaspoon dried oregano 1/2 teaspoon dried basil 1/4 teaspoon garlic powder freshly ground black pepper to taste",Nanas Zucchini Quiche,https://www.allrecipes.com/recipe/228223/nanas-zucchini-quiche/
"6 large pears, peeled and sliced 1 lemon, juiced 2/3 cup white sugar 1/2 teaspoon grated nutmeg 1 (9 inch) unbaked single pie crust 1/2 cup butter 1/2 cup brown sugar",French Pear Pie,https://www.allrecipes.com/recipe/230571/french-pear-pie/
"1/4 cup all-purpose flour 1/4 cup margarine 2 cups heavy whipping cream 2 cups chicken broth 1 tablespoon dried parsley 4 egg yolks 1/4 cup lemon juice 1 teaspoon cornstarch, or as needed (optional)",Secret Recipe Chicken Fricassee,https://www.allrecipes.com/recipe/220764/secret-recipe-chicken-fricassee/
"2 tablespoons olive oil 1 (3 1/2) pound whole chicken, cut into 8 pieces salt and ground black pepper to taste 8 carrots, peeled and cut into 1-inch pieces 8 potatoes, quartered 4 stalks celery, cut into 1-inch pieces 1/2 large onion, chopped 2 cloves garlic, chopped 2 chicken bouillon cubes",Moms Chicken En Cocotte,https://www.allrecipes.com/recipe/218970/moms-chicken-en-cocotte/
"2 tablespoons extra-virgin olive oil, or more as needed 1 large onion, chopped 1/2 teaspoon salt freshly ground black pepper to taste 1/2 teaspoon dried basil 1/2 teaspoon dried oregano 1/2 teaspoon dried thyme 2 pounds fresh tomatoes - peeled, seeded and chopped 1/4 cup dry vermouth, or to taste 2 cups chicken broth 1 tablespoon chopped fresh basil 1 tablespoon chopped fresh oregano 1 tablespoon chopped fresh thyme 2 cloves garlic, thinly sliced 1/4 teaspoon freshly ground cinnamon",No Soup For You French Tomato Soup,https://www.allrecipes.com/recipe/218461/no-soup-for-you-french-tomato-soup/
"12 cups water 1 pound beef short ribs 3 parsnips, peeled and cubed 3 onions, coarsely chopped 2 carrots, peeled and coarsely chopped 2 stalks celery with leaves, coarsely chopped 2 bay leaves 1 teaspoon salt 1 teaspoon freshly ground black pepper 1 tablespoon fresh thyme 1/4 cup butter 4 large onions, thinly sliced 3 cloves garlic, smashed 1/4 cup flour, or more as needed 1 teaspoon herbes de Provence 1 teaspoon paprika 1 teaspoon garlic powder 1 teaspoon chopped fresh parsley, or to taste 1 teaspoon chopped fresh thyme, or to taste 1/4 cup dry white wine 2 tablespoons dry sherry 1 dash hot pepper sauce (such as Tabasco(R)), or to taste 4 thick slices French bread basil and garlic-flavored olive oil for brushing 2 cups grated Gruyere cheese",French Onion Soup With Homemade Beef Stock,https://www.allrecipes.com/recipe/218464/french-onion-soup-with-homemade-beef-stock/
"1/2 cup olive oil 2 stalks celery, chopped 2 cloves garlic, minced 3 leeks, sliced 1 teaspoon dried thyme leaves 1 bay leaf (optional) 1 (14.5 ounce) can diced tomatoes 2 (8 ounce) bottles clam juice 2 3/4 cups dry white wine 2 teaspoons fennel seeds, crushed salt and ground black pepper to taste 3 tablespoons chopped fresh parsley 1 pound red snapper fillets, cut into 2 inch pieces 1 pinch saffron 24 sea scallops 30 small mussels, scrubbed and debearded",Anns Christmas Eve Bouillabaisse,https://www.allrecipes.com/recipe/216588/anns-christmas-eve-bouillabaisse/
"2 1/2 pounds red potatoes, peeled and cut into 1/4-inch slices 1 tablespoon butter 1 yellow onion, diced 1/2 pound bacon, cut crosswise into 1/4-inch pieces 1 (8 ounce) container creme fraiche salt and ground black pepper to taste",Tartiflette,https://www.allrecipes.com/recipe/213257/tartiflette/
"1/2 cup all-purpose flour 1 egg 1 (14 ounce) can artichoke hearts, drained and halved 1/4 cup vegetable oil 1/4 cup butter 1 lemon, juiced 3 tablespoons Parmesan cheese 1/4 cup dry sherry salt and ground black pepper to taste",Artichokes French,https://www.allrecipes.com/recipe/232823/artichokes-french/
"1 teaspoon butter 4 large shallots, peeled and sliced 1 pinch salt 1 cup red wine 2 cups veal stock",How To Make Bordelaise Sauce,https://www.allrecipes.com/recipe/234930/how-to-make-bordelaise-sauce/
"1 quart whole milk 1 cup cultured buttermilk 2 teaspoons lemon juice, or as needed",Chef Johns Homemade Cheese,https://www.allrecipes.com/recipe/237064/chef-johns-homemade-cheese/
